咪咕央卫,#genre#
江西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/jxwshd/51/20190820/index.m3u8?msisdn=202601150800204d3442f64525409aac0b2e670233ffe4&mdspid=&spid=600633&netType=0&sid=5910021492&pid=2028597139&timestamp=20260115080020&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=783847495&ParentNodeID=-99&assertID=5910021492&client_ip=43.139.160.244&SecurityKey=20260115080020&promotionId=&mvid=5900004351&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=06d8d7f511f3617ac37d552e58b48b40&ddCalcu=0046ebd18834d0b78f55e1215f53d67137ca
河南卫视,http://gslbmgsplive.miguvideo.com/wd-henanwssd-600/index.m3u8?msisdn=20260115080021b18b6e712e3b48d88186761560d26c27&mdspid=&spid=600633&netType=0&sid=5910021585&pid=2028597139&timestamp=20260115080021&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=790187291&ParentNodeID=-99&assertID=5910021585&client_ip=43.139.160.244&SecurityKey=20260115080021&promotionId=&mvid=5900005706&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=ec530afe6b9a35423b6b90771e8e84d7&ddCalcu=7edce451830e008aef1e767b099ab365b432
陕西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/shan3xiws/51/20220809/index.m3u8?msisdn=20260115080021d133b81b78734be2839857e85eebe5f0&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139&timestamp=20260115080021&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=43.139.160.244&SecurityKey=20260115080021&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=8b3112240a0b58f237497919d6a0ea2e&ddCalcu=e82bea31e18010a262d4901a907b95487f32
大湾区卫视,http://gslbmgsplive.miguvideo.com/wd_r3/2018/nfmedia/nfws/1000/index.m3u8?msisdn=202601150800214bbcbd3fe06c45d1b7d77bbcd52d644f&mdspid=&spid=699054&netType=0&sid=2200322852&pid=2028597139&timestamp=20260115080021&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608917627&ParentNodeID=-99&assertID=2200322852&client_ip=43.139.160.244&SecurityKey=20260115080021&promotionId=&mvid=2200322852&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=996f6f9a55735c255d9f1e95c6d0fb15&ddCalcu=5919eb61ff8060df69ca5595e713f59cd255
湖北卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?msisdn=20260115080021672bac2f68cd4ade83a067e26e32fbb1&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20260115080021&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=43.139.160.244&SecurityKey=20260115080021&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=85b2e36b52e245f8a4b8e46c0b9bd56d&ddCalcu=d865e5b1d27be093b60bc5624ee284b54fa8
吉林卫视,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/index.m3u8?msisdn=202601150800214a841936839f49d392c0e9c6b193d722&mdspid=&spid=600633&netType=0&sid=5910022164&pid=2028597139&timestamp=20260115080021&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472500&ParentNodeID=-99&assertID=5910022164&client_ip=43.139.160.244&SecurityKey=20260115080021&promotionId=&mvid=5900004357&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=d14a4bd92b4b299027c23f486e8138a9&ddCalcu=9da1e8413a71408bed69824bf43b22c97920
青海卫视,http://gslbmgsplive.miguvideo.com/envivo_w/2018/SD/qinghai/1000/index.m3u8?msisdn=2026011508002127004f6afa584762b0e52325b697e661&mdspid=&spid=600633&netType=0&sid=5910022166&pid=2028597139&timestamp=20260115080021&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472506&ParentNodeID=-99&assertID=5910022166&client_ip=43.139.160.244&SecurityKey=20260115080021&promotionId=&mvid=5900004353&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=7d3602341370774ea5ac2e5d801a2e18&ddCalcu=871dee31267a00120384d153e720c7a754ae
海南卫视,http://gslbmgsplive.miguvideo.com/envivo_x/SD/lvyou/711/index.m3u8?msisdn=202601150800213be2325ba78548de870a46b89b8480f4&mdspid=&spid=600633&netType=0&sid=5910022165&pid=2028597139&timestamp=20260115080021&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472502&ParentNodeID=-99&assertID=5910022165&client_ip=43.139.160.244&SecurityKey=20260115080021&promotionId=&mvid=5900004359&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=bed64cb987144d639ed1bda0b63dc02b&ddCalcu=bb2ee0d1c67d403c6bb908a7d1b414dde693
海峡卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/haixiaws/51/20230724/index.m3u8?msisdn=20260115080022c7ea60085c05457585165a58ec19af2c&mdspid=&spid=600717&netType=0&sid=5910022183&pid=2028597139&timestamp=20260115080022&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=849119120&ParentNodeID=-99&assertID=5910022183&client_ip=43.139.160.244&SecurityKey=20260115080022&promotionId=&mvid=5900006231&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=f563e8b9a916bda0780adaccceb7ccf3&ddCalcu=3ff5ec61c397e0b8ebc9cac9a1d6ab0d8a70
中国农林卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/zgnlws/51/20250804/index.m3u8?msisdn=20260115080022dd31e47aa83746609fe8a46095a2a40b&mdspid=&spid=600572&netType=0&sid=5910022186&pid=2028597139&timestamp=20260115080022&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956904896&ParentNodeID=-99&assertID=5910022186&client_ip=43.139.160.244&SecurityKey=20260115080022&promotionId=&mvid=5900006709&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=ff8ee7daf829029a0dad5b1cc8a45a17&ddCalcu=7f1fea815e64e0a78dcacf18b259d0a2d90a
兵团卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/btws/51/20250804/index.m3u8?msisdn=20260115080022e3111aa49ccf4acb8e0100d75aa8efb3&mdspid=&spid=600697&netType=0&sid=5910022192&pid=2028597139&timestamp=20260115080022&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956923145&ParentNodeID=-99&assertID=5910022192&client_ip=43.139.160.244&SecurityKey=20260115080022&promotionId=&mvid=5900006716&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=43c8943adcc7a878ca8518035c5a11a7&ddCalcu=74a3e1c1186a9054c35a3d0c8c175a88a7c8
宁夏卫视,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/ningxia/1000/index.m3u8?msisdn=20260115080022211606cb950e488a9fd8cee8f71bd934&mdspid=&spid=600697&netType=0&sid=5910022262&pid=2028597139&timestamp=20260115080022&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=738910535&ParentNodeID=-99&assertID=5910022262&client_ip=43.139.160.244&SecurityKey=20260115080022&promotionId=&mvid=5900004337&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=bd5e361a708ba65b83c055e21456c241&ddCalcu=1b4de251ce863056411a27e0585b0ac6358b
重庆卫视,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/chongqing/1000/index.m3u8?msisdn=202601150800223d2a6eeebf714efe9334881bddc5636c&mdspid=&spid=600697&netType=0&sid=5910022305&pid=2028597139&timestamp=20260115080022&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=738910914&ParentNodeID=-99&assertID=5910022305&client_ip=43.139.160.244&SecurityKey=20260115080022&promotionId=&mvid=5900004329&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=3e85f237f0d53c2ef293fed05068a416&ddCalcu=631ee481a588f06203570fd0edf5339c22fe
三沙卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/ssws/50/20251127/index.m3u8?msisdn=20260115080022cb88b515d4924180bda97ab1507406be&mdspid=&spid=600697&netType=0&sid=5910022307&pid=2028597139&timestamp=20260115080022&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=961023778&ParentNodeID=-99&assertID=5910022307&client_ip=43.139.160.244&SecurityKey=20260115080022&promotionId=&mvid=5900006777&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=0d8df6c3b7b90d715ca606f92af0ec67&ddCalcu=706dec81ed10f0f6ac239bf76b0960adc751
上海新闻综合,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/xinwenzonghehd/1200/index.m3u8?msisdn=202601150800224eb77725b7294d51ba5c0a41ab3b0941&mdspid=&spid=600697&netType=0&sid=5910022325&pid=2028597139&timestamp=20260115080022&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=651632657&ParentNodeID=-99&assertID=5910022325&client_ip=43.139.160.244&SecurityKey=20260115080022&promotionId=&mvid=5100001716&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=fb3f625eb03470bba1aa54f90939ac21&ddCalcu=1f2bec31af196032950e9bf04354a7a01bab
上视东方影视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dianshijuhd/1200/index.m3u8?msisdn=20260115080022b0c5c1da20f34b52a68e80eaeb2a2ea5&mdspid=&spid=699212&netType=0&sid=5500002274&pid=2028597139&timestamp=20260115080022&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=617290047&ParentNodeID=-99&assertID=5500002274&client_ip=43.139.160.244&SecurityKey=20260115080022&promotionId=&mvid=5100001715&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=f31154bbb32ddf101474b68adf1ea495&ddCalcu=5f93e411a17e5014fbdbab8362bd4d7f4110
上海第一财经,http://gslbmgsplive.miguvideo.com/wd_r1/2018/bestv/dycj/1000/index.m3u8?msisdn=202601150800233ecae13ee0b54418852324e40bcc3287&mdspid=&spid=699212&netType=0&sid=2201008312&pid=2028597139&timestamp=20260115080023&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608780988&ParentNodeID=-99&assertID=2201008312&client_ip=43.139.160.244&SecurityKey=20260115080023&promotionId=&mvid=2201008312&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=3effa5ccbf00c97600830b2cd104d49d&ddCalcu=d39ee4f1df84a0051cdccb2fb0003c890706
南京新闻综合频道,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingxwzh/50/20230719/index.m3u8?msisdn=20260115080023c7a65e1606104e01ae747a8a94e96933&mdspid=&spid=699067&netType=0&sid=5910021863&pid=2028597139&timestamp=20260115080023&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838109047&ParentNodeID=-99&assertID=5910021863&client_ip=43.139.160.244&SecurityKey=20260115080023&promotionId=&mvid=5900006203&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=f9973349fc9f9a842e3b8da8c6677fc5&ddCalcu=5fc9ef917787306364c98facd98fb93ae824
南京教科频道,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingkj/50/20230719/index.m3u8?msisdn=20260115080023481a19f5f1ab45c59f2693c0ad4adeb9&mdspid=&spid=699067&netType=0&sid=5910021865&pid=2028597139&timestamp=20260115080023&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838153729&ParentNodeID=-99&assertID=5910021865&client_ip=43.139.160.244&SecurityKey=20260115080023&promotionId=&mvid=5900006205&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=baf4b260c49292512b0a6ab970ee5161&ddCalcu=1b6ae1f1548eb0e206709cb4a962a902b521
南京十八频道,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingsb/50/20230719/index.m3u8?msisdn=2026011508002324fbab071c1849c58aaebb07566ac833&mdspid=&spid=699067&netType=0&sid=5910021864&pid=2028597139&timestamp=20260115080023&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838151753&ParentNodeID=-99&assertID=5910021864&client_ip=43.139.160.244&SecurityKey=20260115080023&promotionId=&mvid=5900006207&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=b45fbb225c7a4f1ed9a9c8898db037a3&ddCalcu=3ba4e7513f80b0bbd282958c87ca94af91de
体育休闲频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jstiyu/600/index.m3u8?msisdn=20260115080023a890472ba5a346f1af1404e3deaea68a&mdspid=&spid=699067&netType=0&sid=5500260554&pid=2028597139&timestamp=20260115080023&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064707&ParentNodeID=-99&assertID=5500260554&client_ip=43.139.160.244&SecurityKey=20260115080023&promotionId=&mvid=5100186459&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=d0b038a102e1f69be76500f7ce9688fa&ddCalcu=adf0e8b180663098eac170f20e015f6679eb
江苏城市频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jschengshi/600/index.m3u8?msisdn=202601150800232b184db938504974ae47c641cba13e88&mdspid=&spid=699067&netType=0&sid=5500260508&pid=2028597139&timestamp=20260115080023&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064714&ParentNodeID=-99&assertID=5500260508&client_ip=43.139.160.244&SecurityKey=20260115080023&promotionId=&mvid=5100186409&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=abd587749febc713eb47d4ee3213e9f7&ddCalcu=7afbe9d1e56380172734e9ef4edb7c47b1e3
江苏国际,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsguoji/600/index.m3u8?msisdn=202601150800235e135d255faa47a4a686d288336407c5&mdspid=&spid=699067&netType=0&sid=5500260577&pid=2028597139&timestamp=20260115080023&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064674&ParentNodeID=-99&assertID=5500260577&client_ip=43.139.160.244&SecurityKey=20260115080023&promotionId=&mvid=5100186482&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=703419e9dd454d08fec57e583b86c837&ddCalcu=7730e831c4661089be398d5de47554cde0f8
江苏教育,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsjiaoyu/600/index.m3u8?msisdn=20260115080024c9909ee3edbd42cab6c68008d5963bbd&mdspid=&spid=699067&netType=0&sid=5500287493&pid=2028597139&timestamp=20260115080024&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=628008321&ParentNodeID=-99&assertID=5500287493&client_ip=43.139.160.244&SecurityKey=20260115080024&promotionId=&mvid=5101012819&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=54d9d0160b46bbd00667d9301b610891&ddCalcu=1594e8d10981d060b116003b94d67b6b6d00
江苏影视频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsyingshi/600/index.m3u8?msisdn=202601150800245dbfcd1ccbdd45e4bf35c00c33522548&mdspid=&spid=699067&netType=0&sid=5500260517&pid=2028597139&timestamp=20260115080024&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064697&ParentNodeID=-99&assertID=5500260517&client_ip=43.139.160.244&SecurityKey=20260115080024&promotionId=&mvid=5100186424&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=0df593ddb945aa0dde92e8ddb43797eb&ddCalcu=b0ede7f1956790334dbddbd984e52a9ae0dd
江苏综艺频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jszongyi/600/index.m3u8?msisdn=20260115080024f3df86851f7a4ee69dfc28a4902e0951&mdspid=&spid=699067&netType=0&sid=5500260513&pid=2028597139&timestamp=20260115080024&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626065193&ParentNodeID=-99&assertID=5500260513&client_ip=43.139.160.244&SecurityKey=20260115080024&promotionId=&mvid=5100186420&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=8000241f2feae67d8d0e29ce7744c804&ddCalcu=4800e801c0642044717fe2cf9e2aee06d78d
公共新闻频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsgonggong/600/index.m3u8?msisdn=20260115080024396902ed9d1b4dae8fb352c610793e33&mdspid=&spid=699067&netType=0&sid=5500260520&pid=2028597139&timestamp=20260115080024&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064693&ParentNodeID=-99&assertID=5500260520&client_ip=43.139.160.244&SecurityKey=20260115080024&promotionId=&mvid=5100186429&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=707f889a954077b989effb0572ae20b2&ddCalcu=27b0e0712f6e80a8297a5905b4f0f7e79b89
盐城新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/ycxwzh/51/20250604/index.m3u8?msisdn=20260115080024ef3e3b0f12774aedaefd4dccf5d03c8e&mdspid=&spid=699067&netType=0&sid=5500469360&pid=2028597139&timestamp=20260115080024&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731825&ParentNodeID=-99&assertID=5500469360&client_ip=43.139.160.244&SecurityKey=20260115080024&promotionId=&mvid=5102012617&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=8431c52b17864e06da539726195b25d6&ddCalcu=68d4e531219bc055921b61277896345ea0d6
淮安新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/haxinwenzonghe/600/index.m3u8?msisdn=202601150800243a97d3d2a334440fbc8c91147e61075f&mdspid=&spid=699067&netType=0&sid=5500469363&pid=2028597139&timestamp=20260115080024&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731826&ParentNodeID=-99&assertID=5500469363&client_ip=43.139.160.244&SecurityKey=20260115080024&promotionId=&mvid=5102012618&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=c68fbabb2db14dc6980e9bae894943c0&ddCalcu=0cc6e3814f99b04a9b8be2adbb91e40d8c96
泰州新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/tzxinwenzonghe/600/index.m3u8?msisdn=2026011508002449e232c57bbe4638b58770f14e015aab&mdspid=&spid=699067&netType=0&sid=5500469354&pid=2028597139&timestamp=20260115080024&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731818&ParentNodeID=-99&assertID=5500469354&client_ip=43.139.160.244&SecurityKey=20260115080024&promotionId=&mvid=5102012615&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=9cd43939ef0146c3d5dd671e2e12f527&ddCalcu=792ce5d1f4923019e329ee1f7061d4d65cd3
连云港新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/lygxinwenzonghe/600/index.m3u8?msisdn=2026011508002548011ee3702a425982a249cb32d5f258&mdspid=&spid=699067&netType=0&sid=5500469369&pid=2028597139&timestamp=20260115080025&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731715&ParentNodeID=-99&assertID=5500469369&client_ip=43.139.160.244&SecurityKey=20260115080025&promotionId=&mvid=5102012621&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=1ca96122ef12d82537c4265fbbcd7a4e&ddCalcu=e14ceaa1799d60c1b2b2fe5f61224dc87235
宿迁新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/sqxinwenzonghe/600/index.m3u8?msisdn=20260115080025032c9783c7db4d46b38d8a0b7bad2f58&mdspid=&spid=699067&netType=0&sid=5500469357&pid=2028597139&timestamp=20260115080025&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731832&ParentNodeID=-99&assertID=5500469357&client_ip=43.139.160.244&SecurityKey=20260115080025&promotionId=&mvid=5102012616&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=3b745a34a85139cb91d01062bfc2edea&ddCalcu=a3ebed71e49250caf3b42a68051103d91c9b
徐州新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/xzxinwenzonghe/600/index.m3u8?msisdn=20260115080025e53c410c832b43a5bad2081eba1bf942&mdspid=&spid=699067&netType=0&sid=5500469368&pid=2028597139&timestamp=20260115080025&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731747&ParentNodeID=-99&assertID=5500469368&client_ip=43.139.160.244&SecurityKey=20260115080025&promotionId=&mvid=5102012620&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=358300351ba6e0ae67bd4a84eb0d923d&ddCalcu=d335e281939d0000b3e5418baa46deb07a6e
优漫卡通频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/ymkt/600/index.m3u8?msisdn=20260115080025504298807ed945cdbd3c6adc138ac298&mdspid=&spid=699067&netType=0&sid=5500260553&pid=2028597139&timestamp=20260115080025&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064703&ParentNodeID=-99&assertID=5500260553&client_ip=43.139.160.244&SecurityKey=20260115080025&promotionId=&mvid=5100186455&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=72b4365c25e2ea6dffa6ad6505c929bb&ddCalcu=b7b2e9b1246930c6550c5265dea26eaaf6fd
江阴新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/jyxwzh/51/20250604/index.m3u8?msisdn=20260115080025e27c3f72ac9f46149191dd3ec7a9a7f2&mdspid=&spid=699067&netType=0&sid=5910022177&pid=2028597139&timestamp=20260115080025&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=955227979&ParentNodeID=-99&assertID=5910022177&client_ip=43.139.160.244&SecurityKey=20260115080025&promotionId=&mvid=5900006705&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=1eb5520dc952022a03e199af9f63a0d7&ddCalcu=71dee0b1a5535062f09dfca9959210e2320a
南通新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/ntxwzh/51/20250604/index.m3u8?msisdn=20260115080025709136e233074d96857c91706f16236d&mdspid=&spid=699067&netType=0&sid=5910022178&pid=2028597139&timestamp=20260115080025&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=955227985&ParentNodeID=-99&assertID=5910022178&client_ip=43.139.160.244&SecurityKey=20260115080025&promotionId=&mvid=5900006706&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=d65e8032dd1ff53fbce177cd00477550&ddCalcu=0d56e5517e5780400302ddcd717f1fe5c3bf
宜兴新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/yxxwzh/51/20250604/index.m3u8?msisdn=20260115080025ababd551fc9c4e508fe6d155c8668e65&mdspid=&spid=699067&netType=0&sid=5910022179&pid=2028597139&timestamp=20260115080025&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=955227996&ParentNodeID=-99&assertID=5910022179&client_ip=43.139.160.244&SecurityKey=20260115080025&promotionId=&mvid=5900006707&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=0aef872332444e6066c0fc076df9d2f9&ddCalcu=90fae2e1df5980f7d2637302c4f404ce6660
溧水新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/wxxwzh/51/20250604/index.m3u8?msisdn=2026011508002532259a3f90f74550b3945bb4ab70c855&mdspid=&spid=699067&netType=0&sid=5500469349&pid=2028597139&timestamp=20260115080025&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639737327&ParentNodeID=-99&assertID=5500469349&client_ip=43.139.160.244&SecurityKey=20260115080025&promotionId=&mvid=5102012612&mcid=500020&playurlVersion=ZQ-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=792446c897fe3e623eb062307ebfd488&ddCalcu=8789e421d49f40b6ec7809372f6e03bee632
